form	wsafter	testid	anas	lemma	xpostag
Hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
nap	" "	.	[{"lemma": "nap", "tag": "[/Adv]", "morphana": "nap[/Adv]=nap", "readable": "nap[/Adv]", "twolevel": "n:n a:a p:p :[/Adv]"}, {"lemma": "nap", "tag": "[/N][Nom]", "morphana": "nap[/N]=nap+[Nom]=", "readable": "nap[/N] + [Nom]", "twolevel": "n:n a:a p:p :[/N] :[Nom]"}]	nap	[/Adv]
mint	" "	.	[{"lemma": "amint", "tag": "[/Adv|Pro|Rel]", "morphana": "amint[/Adv|Pro|Rel]=mint", "readable": "amint[/Adv|Pro|Rel]=mint", "twolevel": "m:a i:m n:i t:n :t :[/Adv|Pro|Rel]"}, {"lemma": "mint", "tag": "[/Adv|Pro|Int]", "morphana": "mint[/Adv|Pro|Int]=mint", "readable": "mint[/Adv|Pro|Int]", "twolevel": "m:m i:i n:n t:t :[/Adv|Pro|Int]"}, {"lemma": "mint", "tag": "[/Cnj]", "morphana": "mint[/Cnj]=mint", "readable": "mint[/Cnj]", "twolevel": "m:m i:i n:n t:t :[/Cnj]"}, {"lemma": "mint", "tag": "[/Prep]", "morphana": "mint[/Prep]=mint", "readable": "mint[/Prep]", "twolevel": "m:m i:i n:n t:t :[/Prep]"}]	mint	[/Cnj]
nap	" "	.	[{"lemma": "nap", "tag": "[/Adv]", "morphana": "nap[/Adv]=nap", "readable": "nap[/Adv]", "twolevel": "n:n a:a p:p :[/Adv]"}, {"lemma": "nap", "tag": "[/N][Nom]", "morphana": "nap[/N]=nap+[Nom]=", "readable": "nap[/N] + [Nom]", "twolevel": "n:n a:a p:p :[/N] :[Nom]"}]	nap	[/Adv]
ki	" "	p1	[{"lemma": "aki", "tag": "[/N|Pro|Rel][Nom]", "morphana": "aki[/N|Pro|Rel]=ki+[Nom]=", "readable": "aki[/N|Pro|Rel]=ki + [Nom]", "twolevel": "k:a i:k :i :[/N|Pro|Rel] :[Nom]"}, {"lemma": "ki", "tag": "[/N|Pro][Nom]", "morphana": "ki[/N|Pro]=ki+[Nom]=", "readable": "ki[/N|Pro] + [Nom]", "twolevel": "k:k i:i :[/N|Pro] :[Nom]"}, {"lemma": "ki", "tag": "[/N|Pro|Int][Nom]", "morphana": "ki[/N|Pro|Int]=ki+[Nom]=", "readable": "ki[/N|Pro|Int] + [Nom]", "twolevel": "k:k i:i :[/N|Pro|Int] :[Nom]"}, {"lemma": "ki", "tag": "[/Prev]", "morphana": "ki[/Prev]=ki", "readable": "ki[/Prev]", "twolevel": "k:k i:i :[/Prev]"}]	ki	[/Prev]
vagyunk	" "	.	[{"lemma": "van", "tag": "[/V][Prs.NDef.1Pl]", "morphana": "van[/V]=vagy+unk[Prs.NDef.1Pl]=unk", "readable": "van[/V]=vagy + unk[Prs.NDef.1Pl]", "twolevel": "v:v a:a g:n y: :[/V] u:u n:n k:k :[Prs.NDef.1Pl]"}]	van	[/V][Prs.NDef.1Pl]
téve	" "	v1	[{"lemma": "tesz", "tag": "[/V][_AdvPtcp/Adv]", "morphana": "tesz[/V]=té+ve[_AdvPtcp/Adv]=ve", "readable": "tesz[/V]=té + ve[_AdvPtcp/Adv]", "twolevel": "t:t é:e :s :z :[/V] v:v e:e :[_AdvPtcp/Adv]"}]	tesz	[/V][_AdvPtcp/Adv]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
csalafinta	" "	.	[{"lemma": "csalafinta", "tag": "[/Adj][Nom]", "morphana": "csalafinta[/Adj]=csalafinta+[Nom]=", "readable": "csalafinta[/Adj] + [Nom]", "twolevel": "c:c s:s a:a l:l a:a f:f i:i n:n t:t a:a :[/Adj] :[Nom]"}]	csalafinta	[/Adj][Nom]
reklámfogások	" "	.	[{"lemma": "reklámfogás", "tag": "[/N][Pl][Nom]", "morphana": "reklám[/N]=reklám+fog[/V]=fog+ás[_Ger/N]=ás+ok[Pl]=ok+[Nom]=", "readable": "reklám[/N] + fog[/V] + ás[_Ger/N] + ok[Pl] + [Nom]", "twolevel": "r:r e:e k:k l:l á:á m:m :[/N] f:f o:o g:g :[/V] á:á s:s :[_Ger/N] o:o k:k :[Pl] :[Nom]"}, {"lemma": "reklámfogás", "tag": "[/N][Pl][Nom]", "morphana": "reklám[/N]=reklám+fogás[/N]=fogás+ok[Pl]=ok+[Nom]=", "readable": "reklám[/N] + fogás[/N] + ok[Pl] + [Nom]", "twolevel": "r:r e:e k:k l:l á:á m:m :[/N] f:f o:o g:g á:á s:s :[/N] o:o k:k :[Pl] :[Nom]"}]	reklámfogás	[/N][Pl][Nom]
áradatának	""	.	[{"lemma": "áradat", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "ár[/N]=ár+adat[/N]=adat+a[Poss.3Sg]=á+nak[Dat]=nak", "readable": "ár[/N] + adat[/N] + a[Poss.3Sg]=á + nak[Dat]", "twolevel": "á:á r:r :[/N] a:a d:d a:a t:t :[/N] á:a :[Poss.3Sg] n:n a:a k:k :[Dat]"}, {"lemma": "áradat", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "áradat[/N]=áradat+a[Poss.3Sg]=á+nak[Dat]=nak", "readable": "áradat[/N] + a[Poss.3Sg]=á + nak[Dat]", "twolevel": "á:á r:r a:a d:d a:a t:t :[/N] á:a :[Poss.3Sg] n:n a:a k:k :[Dat]"}]	áradat	[/N][Poss.3Sg][Dat]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
néha	" "	.	[{"lemma": "néha", "tag": "[/Adv]", "morphana": "néha[/Adv]=néha", "readable": "néha[/Adv]", "twolevel": "n:n é:é h:h a:a :[/Adv]"}]	néha	[/Adv]
rossz	" "	.	[{"lemma": "rossz", "tag": "[/Adj][Nom]", "morphana": "rossz[/Adj]=rossz+[Nom]=", "readable": "rossz[/Adj] + [Nom]", "twolevel": "r:r o:o s:s s:s z:z :[/Adj] :[Nom]"}, {"lemma": "rossz", "tag": "[/N][Nom]", "morphana": "rossz[/N]=rossz+[Nom]=", "readable": "rossz[/N] + [Nom]", "twolevel": "r:r o:o s:s s:s z:z :[/N] :[Nom]"}]	rossz	[/Adj][Nom]
(	""	.	[{"lemma": "(", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	(	[Punct]
máskor	" "	.	[{"lemma": "máskor", "tag": "[/Adv|Pro]", "morphana": "máskor[/Adv|Pro]=máskor", "readable": "máskor[/Adv|Pro]", "twolevel": "m:m á:á s:s k:k o:o r:r :[/Adv|Pro]"}]	máskor	[/Adv|Pro]
tűrhető	""	.	[{"lemma": "tűrhető", "tag": "[/Adj][Nom]", "morphana": "tűr[/V]=tűr+hető[_ModPtcp/Adj]=hető+[Nom]=", "readable": "tűr[/V] + hető[_ModPtcp/Adj] + [Nom]", "twolevel": "t:t ű:ű r:r :[/V] h:h e:e t:t ő:ő :[_ModPtcp/Adj] :[Nom]"}, {"lemma": "tűrhető", "tag": "[/Adj][Nom]", "morphana": "tűrhető[/Adj]=tűrhető+[Nom]=", "readable": "tűrhető[/Adj] + [Nom]", "twolevel": "t:t ű:ű r:r h:h e:e t:t ő:ő :[/Adj] :[Nom]"}]	tűrhető	[/Adj][Nom]
)	" "	.	[{"lemma": ")", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	)	[Punct]
minőségű	" "	.	[{"lemma": "minőségű", "tag": "[/Adj][Nom]", "morphana": "aminő[/Adj|Pro|Rel]=minő+ség[_Nz_Abstr/N]=ség+ű[_Adjz:Ú/Adj]=ű+[Nom]=", "readable": "aminő[/Adj|Pro|Rel]=minő + ség[_Nz_Abstr/N] + ű[_Adjz:Ú/Adj] + [Nom]", "twolevel": "m:a i:m n:i ő:n :ő :[/Adj|Pro|Rel] s:s é:é g:g :[_Nz_Abstr/N] ű:ű :[_Adjz:Ú/Adj] :[Nom]"}, {"lemma": "minőségű", "tag": "[/Adj][Nom]", "morphana": "minő[/Adj|Pro|Int]=minő+ség[_Nz_Abstr/N]=ség+ű[_Adjz:Ú/Adj]=ű+[Nom]=", "readable": "minő[/Adj|Pro|Int] + ség[_Nz_Abstr/N] + ű[_Adjz:Ú/Adj] + [Nom]", "twolevel": "m:m i:i n:n ő:ő :[/Adj|Pro|Int] s:s é:é g:g :[_Nz_Abstr/N] ű:ű :[_Adjz:Ú/Adj] :[Nom]"}, {"lemma": "minőségű", "tag": "[/Adj][Nom]", "morphana": "minőség[/N]=minőség+ű[_Adjz:Ú/Adj]=ű+[Nom]=", "readable": "minőség[/N] + ű[_Adjz:Ú/Adj] + [Nom]", "twolevel": "m:m i:i n:n ő:ő s:s é:é g:g :[/N] ű:ű :[_Adjz:Ú/Adj] :[Nom]"}]	minőségű	[/Adj][Nom]
reklámklipek	" "	.	[{"lemma": "reklámklip", "tag": "[/N][Pl][Nom]", "morphana": "reklám[/N]=reklám+klip[/N]=klip+ek[Pl]=ek+[Nom]=", "readable": "reklám[/N] + klip[/N] + ek[Pl] + [Nom]", "twolevel": "r:r e:e k:k l:l á:á m:m :[/N] k:k l:l i:i p:p :[/N] e:e k:k :[Pl] :[Nom]"}]	reklámklip	[/N][Pl][Nom]
özönének	""	.	[{"lemma": "özön", "tag": "[/N][Poss.3Sg][Dat]", "morphana": "özön[/N]=özön+e[Poss.3Sg]=é+nek[Dat]=nek", "readable": "özön[/N] + e[Poss.3Sg]=é + nek[Dat]", "twolevel": "ö:ö z:z ö:ö n:n :[/N] é:e :[Poss.3Sg] n:n e:e k:k :[Dat]"}, {"lemma": "özön", "tag": "[/N][AnP][Dat]", "morphana": "özön[/N]=özön+é[AnP]=é+nek[Dat]=nek", "readable": "özön[/N] + é[AnP] + nek[Dat]", "twolevel": "ö:ö z:z ö:ö n:n :[/N] é:é :[AnP] n:n e:e k:k :[Dat]"}]	özön	[/N][Poss.3Sg][Dat]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
az	" "	.	[{"lemma": "az", "tag": "[/Det|Art.Def]", "morphana": "az[/Det|Art.Def]=az", "readable": "az[/Det|Art.Def]", "twolevel": "a:a z:z :[/Det|Art.Def]"}, {"lemma": "az", "tag": "[/Det|Pro][Nom]", "morphana": "az[/Det|Pro]=az+[Nom]=", "readable": "az[/Det|Pro] + [Nom]", "twolevel": "a:a z:z :[/Det|Pro] :[Nom]"}, {"lemma": "az", "tag": "[/N|Pro][Nom]", "morphana": "az[/N|Pro]=az+[Nom]=", "readable": "az[/N|Pro] + [Nom]", "twolevel": "a:a z:z :[/N|Pro] :[Nom]"}]	az	[/Det|Art.Def]
egy	" "	.	[{"lemma": "egy", "tag": "[/Det|Art.NDef]", "morphana": "egy[/Det|Art.NDef]=egy", "readable": "egy[/Det|Art.NDef]", "twolevel": "e:e g:g y:y :[/Det|Art.NDef]"}, {"lemma": "egy", "tag": "[/Num][Nom]", "morphana": "egy[/Num]=egy+[Nom]=", "readable": "egy[/Num] + [Nom]", "twolevel": "e:e g:g y:y :[/Num] :[Nom]"}, {"lemma": "egy", "tag": "[/N|Pro][Nom]", "morphana": "egy[/N|Pro]=egy+[Nom]=", "readable": "egy[/N|Pro] + [Nom]", "twolevel": "e:e g:g y:y :[/N|Pro] :[Nom]"}]	egy	[/Det|Art.NDef]
lapra	" "	.	[{"lemma": "lap", "tag": "[/N][Subl]", "morphana": "lap[/N]=lap+ra[Subl]=ra", "readable": "lap[/N] + ra[Subl]", "twolevel": "l:l a:a p:p :[/N] r:r a:a :[Subl]"}]	lap	[/N][Subl]
tartozik	""	.	[{"lemma": "tartozik", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "tartozik[/V]=tartoz+ik[Prs.NDef.3Sg]=ik", "readable": "tartozik[/V]=tartoz + ik[Prs.NDef.3Sg]", "twolevel": "t:t a:a r:r t:t o:o z:z :i :k :[/V] i:i k:k :[Prs.NDef.3Sg]"}]	tartozik	[/V][Prs.NDef.3Sg]
.	"\r\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Jézus	" "	.	[{"lemma": "Jézus", "tag": "[/N][Nom]", "morphana": "Jézus[/N]=Jézus+[Nom]=", "readable": "Jézus[/N] + [Nom]", "twolevel": "J:J é:é z:z u:u s:s :[/N] :[Nom]"}, {"lemma": "jézus", "tag": "[/N][Nom]", "morphana": "jézus[/N]=jézus+[Nom]=", "readable": "jézus[/N] + [Nom]", "twolevel": "j:j é:é z:z u:u s:s :[/N] :[Nom]"}]	Jézus	[/N][Nom]
sokkal	" "	.	[{"lemma": "sok", "tag": "[/Num][Ins]", "morphana": "sok[/Num]=sok+kal[Ins]=kal", "readable": "sok[/Num] + kal[Ins]", "twolevel": "s:s o:o k:k :[/Num] k:k a:a l:l :[Ins]"}, {"lemma": "sokk", "tag": "[/N][Ins]", "morphana": "sokk[/N]=sokk+al[Ins]=al", "readable": "sokk[/N] + al[Ins]", "twolevel": "s:s o:o k:k k:k :[/N] a:a l:l :[Ins]"}, {"lemma": "sokkal", "tag": "[/Adv]", "morphana": "sokkal[/Adv]=sokkal", "readable": "sokkal[/Adv]", "twolevel": "s:s o:o k:k k:k a:a l:l :[/Adv]"}]	sokkal	[/Adv]
többet	" "	.	[{"lemma": "sok", "tag": "[/Num][_Comp/Num][Acc]", "morphana": "sok[/Num]=tö+bb[_Comp/Num]=bb+et[Acc]=et", "readable": "sok[/Num]=tö + bb[_Comp/Num] + et[Acc]", "twolevel": "t:s ö:o :k :[/Num] b:b b:b :[_Comp/Num] e:e t:t :[Acc]"}, {"lemma": "többet", "tag": "[/Adv]", "morphana": "többet[/Adv]=többet", "readable": "többet[/Adv]", "twolevel": "t:t ö:ö b:b b:b e:e t:t :[/Adv]"}]	sok	[/Num][_Comp/Num][Acc]
mond	""	.	[{"lemma": "mond", "tag": "[/V][Prs.NDef.3Sg]", "morphana": "mond[/V]=mond+[Prs.NDef.3Sg]=", "readable": "mond[/V] + [Prs.NDef.3Sg]", "twolevel": "m:m o:o n:n d:d :[/V] :[Prs.NDef.3Sg]"}]	mond	[/V][Prs.NDef.3Sg]
:	" "	.	[{"lemma": ":", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	:	[Punct]
"	" "	.	[{"lemma": "\"", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	"	[Punct]
Bűneid	" "	.	[{"lemma": "bűn", "tag": "[/N][Pl.Poss.2Sg][Nom]", "morphana": "bűn[/N]=bűn+eid[Pl.Poss.2Sg]=eid+[Nom]=", "readable": "bűn[/N] + eid[Pl.Poss.2Sg] + [Nom]", "twolevel": "b:b ű:ű n:n :[/N] e:e i:i d:d :[Pl.Poss.2Sg] :[Nom]"}]	bűn	[/N][Pl.Poss.2Sg][Nom]
meg	" "	p1	[{"lemma": "meg", "tag": "[/Cnj]", "morphana": "meg[/Cnj]=meg", "readable": "meg[/Cnj]", "twolevel": "m:m e:e g:g :[/Cnj]"}, {"lemma": "meg", "tag": "[/Prev]", "morphana": "meg[/Prev]=meg", "readable": "meg[/Prev]", "twolevel": "m:m e:e g:g :[/Prev]"}]	meg	[/Prev]
vannak	" "	.	[{"lemma": "van", "tag": "[/V][Prs.NDef.3Pl]", "morphana": "van[/V]=van+nak[Prs.NDef.3Pl]=nak", "readable": "van[/V] + nak[Prs.NDef.3Pl]", "twolevel": "v:v a:a n:n :[/V] n:n a:a k:k :[ :P :r :s :. :N :D :e :f :. :3 :P :l :]"}]	van	[/V][Prs.NDef.3Pl]
bocsátva	" "	v1	[{"lemma": "bocsát", "tag": "[/V][_AdvPtcp/Adv]", "morphana": "bocsát[/V]=bocsát+va[_AdvPtcp/Adv]=va", "readable": "bocsát[/V] + va[_AdvPtcp/Adv]", "twolevel": "b:b o:o c:c s:s á:á t:t :[/V] v:v a:a :[_AdvPtcp/Adv]"}]	bocsát	[/V][_AdvPtcp/Adv]
!	" "	.	[{"lemma": "!", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	!	[Punct]

"	"\r\n"	.	[{"lemma": "\"", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	"	[Punct]
Ha	" "	.	[{"lemma": "ha", "tag": "[/Cnj]", "morphana": "ha[/Cnj]=ha", "readable": "ha[/Cnj]", "twolevel": "h:h a:a :[/Cnj]"}, {"lemma": "ha", "tag": "[/Inj-Utt]", "morphana": "ha[/Inj-Utt]=ha", "readable": "ha[/Inj-Utt]", "twolevel": "h:h a:a :[/Inj-Utt]"}, {"lemma": "ha", "tag": "[/N][Nom]", "morphana": "ha[/N|Unit|Abbr]=ha+[Nom]=", "readable": "ha[/N|Unit|Abbr] + [Nom]", "twolevel": "h:h a:a :[/N|Unit|Abbr] :[Nom]"}]	ha	[/Cnj]
nagyregény-írásban	" "	.	[{"lemma": "nagyregény-írás", "tag": "[/N][Ine]", "morphana": "nagy[/Adj]=nagy+regény[/N]=regény+-[Hyph:Hyph]=-+ír[/V]=ír+ás[_Ger/N]=ás+ban[Ine]=ban", "readable": "nagy[/Adj] + regény[/N] + -[Hyph:Hyph] + ír[/V] + ás[_Ger/N] + ban[Ine]", "twolevel": "n:n a:a g:g y:y :[/Adj] r:r e:e g:g é:é n:n y:y :[/N] -:- :[Hyph:Hyph] í:í r:r :[/V] á:á s:s :[_Ger/N] b:b a:a n:n :[Ine]"}, {"lemma": "nagyregény-írás", "tag": "[/N][Ine]", "morphana": "nagy[/Adj]=nagy+regény[/N]=regény+-[Hyph:Hyph]=-+írás[/N]=írás+ban[Ine]=ban", "readable": "nagy[/Adj] + regény[/N] + -[Hyph:Hyph] + írás[/N] + ban[Ine]", "twolevel": "n:n a:a g:g y:y :[/Adj] r:r e:e g:g é:é n:n y:y :[/N] -:- :[Hyph:Hyph] í:í r:r á:á s:s :[/N] b:b a:a n:n :[Ine]"}, {"lemma": "nagyregény-írás", "tag": "[/N][Ine]", "morphana": "nagy[/CmpdPfx]=nagy+regény[/N]=regény+[Nom]=+-[Hyph:Hyph]=-+ír[/V]=ír+ás[_Ger/N]=ás+ban[Ine]=ban", "readable": "nagy[/CmpdPfx] + regény[/N] + [Nom] + -[Hyph:Hyph] + ír[/V] + ás[_Ger/N] + ban[Ine]", "twolevel": "n:n a:a g:g y:y :[/CmpdPfx] r:r e:e g:g é:é n:n y:y :[/N] :[Nom] -:- :[Hyph:Hyph] í:í r:r :[/V] á:á s:s :[_Ger/N] b:b a:a n:n :[Ine]"}, {"lemma": "nagyregény-írás", "tag": "[/N][Ine]", "morphana": "nagy[/CmpdPfx]=nagy+regény[/N]=regény+[Nom]=+-[Hyph:Hyph]=-+írás[/N]=írás+ban[Ine]=ban", "readable": "nagy[/CmpdPfx] + regény[/N] + [Nom] + -[Hyph:Hyph] + írás[/N] + ban[Ine]", "twolevel": "n:n a:a g:g y:y :[/CmpdPfx] r:r e:e g:g é:é n:n y:y :[/N] :[Nom] -:- :[Hyph:Hyph] í:í r:r á:á s:s :[/N] b:b a:a n:n :[Ine]"}]	nagyregény-írás	[/N][Ine]
meg	" "	p1	[{"lemma": "meg", "tag": "[/Cnj]", "morphana": "meg[/Cnj]=meg", "readable": "meg[/Cnj]", "twolevel": "m:m e:e g:g :[/Cnj]"}, {"lemma": "meg", "tag": "[/Prev]", "morphana": "meg[/Prev]=meg", "readable": "meg[/Prev]", "twolevel": "m:m e:e g:g :[/Prev]"}]	meg	[/Prev]
sem	" "	.	[{"lemma": "sem", "tag": "[/Adv]", "morphana": "sem[/Adv]=sem", "readable": "sem[/Adv]", "twolevel": "s:s e:e m:m :[/Adv]"}, {"lemma": "sem", "tag": "[/Cnj]", "morphana": "sem[/Cnj]=sem", "readable": "sem[/Cnj]", "twolevel": "s:s e:e m:m :[/Cnj]"}]	sem	[/Adv]
kíséreltem	" "	v1	[{"lemma": "kísérelt", "tag": "[/Adj][Poss.1Sg][Nom]", "morphana": "kísérel[/V]=kísérel+t[_PerfPtcp/Adj]=t+em[Poss.1Sg]=em+[Nom]=", "readable": "kísérel[/V] + t[_PerfPtcp/Adj] + em[Poss.1Sg] + [Nom]", "twolevel": "k:k í:í s:s é:é r:r e:e l:l :[/V] t:t :[_PerfPtcp/Adj] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "kísérelte", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "kísérel[/V]=kísérel+te[_Ger:tA/N]=t+em[Poss.1Sg]=em+[Nom]=", "readable": "kísérel[/V] + te[_Ger:tA/N]=t + em[Poss.1Sg] + [Nom]", "twolevel": "k:k í:í s:s é:é r:r e:e l:l :[/V] t:t :e :[_Ger:tA/N] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "kísérel", "tag": "[/V][Pst.Def.1Sg]", "morphana": "kísérel[/V]=kísérel+tem[Pst.Def.1Sg]=tem", "readable": "kísérel[/V] + tem[Pst.Def.1Sg]", "twolevel": "k:k í:í s:s é:é r:r e:e l:l :[/V] t:t e:e m:m :[Pst.Def.1Sg]"}, {"lemma": "kísérel", "tag": "[/V][Pst.NDef.1Sg]", "morphana": "kísérel[/V]=kísérel+tem[Pst.NDef.1Sg]=tem", "readable": "kísérel[/V] + tem[Pst.NDef.1Sg]", "twolevel": "k:k í:í s:s é:é r:r e:e l:l :[/V] t:t e:e m:m :[Pst.NDef.1Sg]"}]	kísérel	[/V][Pst.NDef.1Sg]
soha	" "	.	[{"lemma": "soha", "tag": "[/Adv]", "morphana": "soha[/Adv]=soha", "readable": "soha[/Adv]", "twolevel": "s:s o:o h:h a:a :[/Adv]"}]	soha	[/Adv]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
Mester	" "	.	[{"lemma": "Mester", "tag": "[/N][Nom]", "morphana": "Mester[/N]=Mester+[Nom]=", "readable": "Mester[/N] + [Nom]", "twolevel": "M:M e:e s:s t:t e:e r:r :[/N] :[Nom]"}, {"lemma": "mester", "tag": "[/N][Nom]", "morphana": "mester[/N]=mester+[Nom]=", "readable": "mester[/N] + [Nom]", "twolevel": "m:m e:e s:s t:t e:e r:r :[/N] :[Nom]"}]	mester	[/N][Nom]
nyomába	" "	.	[{"lemma": "nyom", "tag": "[/N][Poss.3Sg][Ill]", "morphana": "nyom[/N]=nyom+a[Poss.3Sg]=á+ba[Ill]=ba", "readable": "nyom[/N] + a[Poss.3Sg]=á + ba[Ill]", "twolevel": "n:n y:y o:o m:m :[/N] á:a :[Poss.3Sg] b:b a:a :[Ill]"}]	nyom	[/N][Poss.3Sg][Ill]
lépni	""	.	[{"lemma": "lép", "tag": "[/V][Inf]", "morphana": "lép[/V]=lép+ni[Inf]=ni", "readable": "lép[/V] + ni[Inf]", "twolevel": "l:l é:é p:p :[/V] n:n i:i :[Inf]"}]	lép	[/V][Inf]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
azt	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Acc]", "morphana": "az[/Det|Pro]=az+t[Acc]=t", "readable": "az[/Det|Pro] + t[Acc]", "twolevel": "a:a z:z :[/Det|Pro] t:t :[Acc]"}, {"lemma": "az", "tag": "[/N|Pro][Acc]", "morphana": "az[/N|Pro]=az+t[Acc]=t", "readable": "az[/N|Pro] + t[Acc]", "twolevel": "a:a z:z :[/N|Pro] t:t :[Acc]"}]	az	[/Det|Pro][Acc]
azért	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Cau]", "morphana": "az[/Det|Pro]=az+ért[Cau]=ért", "readable": "az[/Det|Pro] + ért[Cau]", "twolevel": "a:a z:z :[/Det|Pro] é:é r:r t:t :[Cau]"}, {"lemma": "az", "tag": "[/N|Pro][Cau]", "morphana": "az[/N|Pro]=az+ért[Cau]=ért", "readable": "az[/N|Pro] + ért[Cau]", "twolevel": "a:a z:z :[/N|Pro] é:é r:r t:t :[Cau]"}, {"lemma": "azért", "tag": "[/Adv|Pro]", "morphana": "azért[/Adv|Pro]=azért", "readable": "azért[/Adv|Pro]", "twolevel": "a:a z:z é:é r:r t:t :[/Adv|Pro]"}, {"lemma": "azért", "tag": "[/Cnj]", "morphana": "azért[/Cnj]=azért", "readable": "azért[/Cnj]", "twolevel": "a:a z:z é:é r:r t:t :[/Cnj]"}]	azért	[/Adv|Pro]
